"Data Entrada UTI";"Qualificação_Municípios.Região Covid-19";"IDADE (grupos)";"Novas Hospitalizações";"Cod_Região";"Cod_Macro"
"21/02/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"22/02/2021";"Uruguaiana - R03";"DE 45 A 49 ANOS";1;3;"CO"
"01/06/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";2;10;"ME"
"23/02/2021";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";2;4;"ME"
"21/02/2021";"Capão da Canoa - R04, R05";"DE 40 A 44 ANOS";1;4;"ME"
"23/02/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"19/02/2021";"Capão da Canoa - R04, R05";"DE 45 A 49 ANOS";2;4;"ME"
"17/02/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"19/02/2021";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";1;4;"ME"
"28/02/2021";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";2;4;"ME"
"18/02/2021";"Capão da Canoa - R04, R05";"DE 25 A 29 ANOS";1;4;"ME"
"22/02/2021";"Santa Cruz do Sul - R28";"DE 60 A 64 ANOS";2;28;"VA"
"18/02/2021";"Santa Cruz do Sul - R28";"DE 55 A 59 ANOS";1;28;"VA"
"12/02/2021";"Santa Cruz do Sul - R28";"DE 45 A 49 ANOS";1;28;"VA"
"17/02/2021";"Santa Cruz do Sul - R28";"DE 45 A 49 ANOS";1;28;"VA"
"23/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";3;23;"SE"
"24/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";3;23;"SE"
"19/06/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";3;10;"ME"
"18/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"15/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 25 A 29 ANOS";2;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"18/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"21/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 40 A 44 ANOS";2;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"23/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";3;23;"SE"
"20/02/2021";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";1;7;"ME"
"18/02/2021";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";1;7;"ME"
"15/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"19/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";2;7;"ME"
"11/02/2021";"Novo Hamburgo - R07";"DE 0 A 4 ANOS";1;7;"ME"
"20/02/2021";"Novo Hamburgo - R07";"DE 30 A 34 ANOS";1;7;"ME"
"21/02/2021";"Erechim - R16";"DE 55 A 59 ANOS";1;16;"NO"
"22/02/2021";"Taquara - R06";"DE 60 A 64 ANOS";2;6;"ME"
"24/02/2021";"Taquara - R06";"DE 75 A 79 ANOS";2;6;"ME"
"21/02/2021";"Santa Rosa - R14";"DE 55 A 59 ANOS";1;14;"MI"
"16/02/2021";"Palmeira das Missões - R15, R20";"DE 50 A 54 ANOS";3;15;"NO"
"18/02/2021";"Pelotas - R21";"DE 40 A 44 ANOS";1;21;"SU"
"16/02/2021";"Pelotas - R21";"DE 20 A 24 ANOS";1;21;"SU"
"23/02/2021";"Pelotas - R21";"80 ANOS OU MAIS";1;21;"SU"
"18/02/2021";"Cruz Alta - R12";"DE 30 A 34 ANOS";1;12;"MI"
"22/02/2021";"Ijuí - R13";"DE 40 A 44 ANOS";1;13;"MI"
"05/03/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"24/02/2021";"Guaíba - R09";"80 ANOS OU MAIS";2;9;"ME"
"22/02/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"19/02/2021";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"17/02/2021";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"21/02/2021";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"22/02/2021";"Canoas - R08";"DE 40 A 44 ANOS";2;8;"ME"
"28/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";3;8;"ME"
"13/02/2021";"Canoas - R08";"DE 55 A 59 ANOS";2;8;"ME"
"22/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";2;8;"ME"
"16/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"10/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"18/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";2;8;"ME"
"03/03/2021";"Canoas - R08";"DE 55 A 59 ANOS";3;8;"ME"
"20/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"18/02/2021";"Santo Ângelo - R11";"80 ANOS OU MAIS";1;11;"MI"
"21/02/2021";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"22/02/2021";"Passo Fundo - R17, R18, R19";"DE 25 A 29 ANOS";1;17;"NO"
"24/02/2021";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"25/02/2021";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";2;17;"NO"
"24/02/2021";"Passo Fundo - R17, R18, R19";"DE 75 A 79 ANOS";1;17;"NO"
"19/02/2021";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"20/02/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";1;1;"CO"
"19/02/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";1;1;"CO"
"12/04/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"19/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";3;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 30 A 34 ANOS";4;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";3;10;"ME"
"23/02/2021";"Porto Alegre - R10";"DE 35 A 39 ANOS";2;10;"ME"
"06/03/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";2;10;"ME"
"22/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";3;10;"ME"
"28/05/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";2;3;"CO"
"24/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";7;10;"ME"
"24/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";8;10;"ME"
"14/02/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"15/02/2021";"Porto Alegre - R10";"DE 30 A 34 ANOS";1;10;"ME"
"21/02/2021";"Porto Alegre - R10";"DE 25 A 29 ANOS";1;10;"ME"
"18/02/2021";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"23/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";2;3;"CO"
"01/03/2021";"Uruguaiana - R03";"DE 50 A 54 ANOS";2;3;"CO"
"13/02/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"19/02/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"19/02/2021";"Capão da Canoa - R04, R05";"DE 40 A 44 ANOS";1;4;"ME"
"03/03/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";2;4;"ME"
"21/02/2021";"Capão da Canoa - R04, R05";"DE 45 A 49 ANOS";1;4;"ME"
"06/04/2021";"Uruguaiana - R03";"DE 40 A 44 ANOS";3;3;"CO"
"05/03/2021";"Capão da Canoa - R04, R05";"DE 50 A 54 ANOS";1;4;"ME"
"20/02/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";2;4;"ME"
"26/02/2021";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"11/03/2021";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";2;4;"ME"
"27/02/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";3;4;"ME"
"20/02/2021";"Santa Cruz do Sul - R28";"DE 40 A 44 ANOS";2;28;"VA"
"19/02/2021";"Santa Cruz do Sul - R28";"DE 40 A 44 ANOS";1;28;"VA"
"19/02/2021";"Lajeado - R29, R30";"DE 75 A 79 ANOS";2;29;"VA"
"16/02/2021";"Lajeado - R29, R30";"DE 60 A 64 ANOS";1;29;"VA"
"12/02/2021";"Lajeado - R29, R30";"DE 65 A 69 ANOS";1;29;"VA"
"12/02/2021";"Lajeado - R29, R30";"DE 50 A 54 ANOS";1;29;"VA"
"18/02/2021";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"25/02/2021";"Lajeado - R29, R30";"DE 50 A 54 ANOS";3;29;"VA"
"26/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";2;23;"SE"
"28/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";3;23;"SE"
"25/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";2;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";3;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 25 A 29 ANOS";1;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 40 A 44 ANOS";2;23;"SE"
"24/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";4;23;"SE"
"19/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";3;23;"SE"
"22/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";3;23;"SE"
"19/02/2021";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";2;7;"ME"
"14/02/2021";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";1;7;"ME"
"21/02/2021";"Novo Hamburgo - R07";"DE 35 A 39 ANOS";3;7;"ME"
"15/02/2021";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";1;7;"ME"
"15/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"23/02/2021";"Novo Hamburgo - R07";"DE 35 A 39 ANOS";1;7;"ME"
"19/02/2021";"Novo Hamburgo - R07";"80 ANOS OU MAIS";1;7;"ME"
"17/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"17/02/2021";"Erechim - R16";"DE 40 A 44 ANOS";1;16;"NO"
"17/02/2021";"Erechim - R16";"DE 50 A 54 ANOS";1;16;"NO"
"25/02/2021";"Erechim - R16";"DE 65 A 69 ANOS";1;16;"NO"
"20/02/2021";"Taquara - R06";"DE 55 A 59 ANOS";1;6;"ME"
"27/02/2021";"Taquara - R06";"DE 30 A 34 ANOS";1;6;"ME"
"19/02/2021";"Taquara - R06";"DE 35 A 39 ANOS";1;6;"ME"
"27/02/2021";"Taquara - R06";"DE 65 A 69 ANOS";2;6;"ME"
"25/02/2021";"Taquara - R06";"DE 40 A 44 ANOS";1;6;"ME"
"18/02/2021";"Taquara - R06";"DE 65 A 69 ANOS";1;6;"ME"
"18/02/2021";"Taquara - R06";"DE 55 A 59 ANOS";1;6;"ME"
"15/02/2021";"Cachoeira do Sul - R27";"80 ANOS OU MAIS";1;27;"VA"
"01/03/2021";"Cachoeira do Sul - R27";"DE 65 A 69 ANOS";1;27;"VA"
"17/02/2021";"Cachoeira do Sul - R27";"DE 65 A 69 ANOS";1;27;"VA"
"11/12/2020";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"20/02/2021";"Santa Rosa - R14";"80 ANOS OU MAIS";1;14;"MI"
"13/02/2021";"Palmeira das Missões - R15, R20";"DE 55 A 59 ANOS";1;15;"NO"
"26/02/2021";"Pelotas - R21";"DE 40 A 44 ANOS";2;21;"SU"
"18/03/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";2;3;"CO"
"25/02/2021";"Pelotas - R21";"DE 50 A 54 ANOS";2;21;"SU"
"27/03/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";2;3;"CO"
"16/02/2021";"Pelotas - R21";"80 ANOS OU MAIS";1;21;"SU"
"10/02/2021";"Pelotas - R21";"DE 55 A 59 ANOS";1;21;"SU"
"23/02/2021";"Cruz Alta - R12";"DE 75 A 79 ANOS";1;12;"MI"
"14/02/2021";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"22/02/2021";"Cruz Alta - R12";"DE 50 A 54 ANOS";1;12;"MI"
"23/02/2021";"Ijuí - R13";"DE 75 A 79 ANOS";1;13;"MI"
"26/02/2021";"Bagé - R22";"DE 60 A 64 ANOS";1;22;"SU"
"19/02/2021";"Bagé - R22";"DE 55 A 59 ANOS";1;22;"SU"
"27/02/2021";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"11/02/2021";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"27/02/2021";"Canoas - R08";"DE 55 A 59 ANOS";1;8;"ME"
"03/03/2021";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"19/02/2021";"Canoas - R08";"DE 25 A 29 ANOS";1;8;"ME"
"21/02/2021";"Santo Ângelo - R11";"DE 75 A 79 ANOS";1;11;"MI"
"19/02/2021";"Santo Ângelo - R11";"DE 45 A 49 ANOS";1;11;"MI"
"26/02/2021";"Santo Ângelo - R11";"DE 60 A 64 ANOS";1;11;"MI"
"03/03/2021";"Santo Ângelo - R11";"DE 60 A 64 ANOS";1;11;"MI"
"01/03/2021";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"22/02/2021";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"19/02/2021";"Santa Maria - R01, R02";"DE 50 A 54 ANOS";1;1;"CO"
"17/02/2021";"Santa Maria - R01, R02";"DE 75 A 79 ANOS";2;1;"CO"
"24/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";4;10;"ME"
"25/02/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";1;10;"ME"
"23/02/2021";"Porto Alegre - R10";"DE 70 A 74 ANOS";4;10;"ME"
"01/03/2021";"Porto Alegre - R10";"DE 50 A 54 ANOS";5;10;"ME"
"27/02/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";9;10;"ME"
"25/02/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"24/02/2021";"Uruguaiana - R03";"DE 25 A 29 ANOS";1;3;"CO"
"24/02/2021";"Capão da Canoa - R04, R05";"DE 40 A 44 ANOS";2;4;"ME"
"23/02/2021";"Capão da Canoa - R04, R05";"DE 20 A 24 ANOS";1;4;"ME"
"22/02/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"25/02/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";1;4;"ME"
"24/02/2021";"Santa Cruz do Sul - R28";"DE 45 A 49 ANOS";2;28;"VA"
"18/02/2021";"Santa Cruz do Sul - R28";"DE 65 A 69 ANOS";1;28;"VA"
"23/02/2021";"Lajeado - R29, R30";"DE 60 A 64 ANOS";2;29;"VA"
"21/02/2021";"Lajeado - R29, R30";"DE 40 A 44 ANOS";2;29;"VA"
"15/02/2021";"Lajeado - R29, R30";"DE 50 A 54 ANOS";1;29;"VA"
"24/02/2021";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"25/02/2021";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";4;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";3;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";2;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"22/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";2;23;"SE"
"23/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";2;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";1;23;"SE"
"27/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";2;23;"SE"
"25/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"25/02/2021";"Novo Hamburgo - R07";"DE 40 A 44 ANOS";2;7;"ME"
"12/02/2021";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"21/02/2021";"Novo Hamburgo - R07";"DE 60 A 64 ANOS";2;7;"ME"
"04/03/2021";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";2;7;"ME"
"21/02/2021";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"22/02/2021";"Erechim - R16";"DE 70 A 74 ANOS";1;16;"NO"
"16/02/2021";"Erechim - R16";"DE 60 A 64 ANOS";1;16;"NO"
"09/03/2021";"Taquara - R06";"DE 60 A 64 ANOS";1;6;"ME"
"15/02/2021";"Taquara - R06";"DE 75 A 79 ANOS";1;6;"ME"
"08/03/2021";"Taquara - R06";"DE 55 A 59 ANOS";3;6;"ME"
"21/02/2021";"Cachoeira do Sul - R27";"DE 30 A 34 ANOS";1;27;"VA"
"20/02/2021";"Pelotas - R21";"DE 50 A 54 ANOS";1;21;"SU"
"24/02/2021";"Pelotas - R21";"80 ANOS OU MAIS";3;21;"SU"
"19/02/2021";"Pelotas - R21";"DE 50 A 54 ANOS";1;21;"SU"
"20/02/2021";"Cruz Alta - R12";"DE 70 A 74 ANOS";1;12;"MI"
"24/02/2021";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"20/02/2021";"Ijuí - R13";"DE 65 A 69 ANOS";1;13;"MI"
"26/03/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";3;3;"CO"
"18/02/2021";"Ijuí - R13";"DE 55 A 59 ANOS";1;13;"MI"
"24/02/2021";"Guaíba - R09";"DE 15 A 19 ANOS";1;9;"ME"
"24/02/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"01/03/2021";"Guaíba - R09";"DE 50 A 54 ANOS";2;9;"ME"
"26/02/2021";"Guaíba - R09";"DE 50 A 54 ANOS";3;9;"ME"
"19/12/2020";"Uruguaiana - R03";"80 ANOS OU MAIS";1;3;"CO"
"07/04/2021";"Uruguaiana - R03";"DE 45 A 49 ANOS";1;3;"CO"
"14/05/2021";"Uruguaiana - R03";"DE 50 A 54 ANOS";2;3;"CO"
"27/05/2021";"Uruguaiana - R03";"DE 75 A 79 ANOS";1;3;"CO"
"17/02/2021";"Canoas - R08";"DE 30 A 34 ANOS";2;8;"ME"
"26/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";5;8;"ME"
"23/03/2021";"Canoas - R08";"DE 35 A 39 ANOS";1;8;"ME"
"13/02/2021";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"20/02/2021";"Canoas - R08";"DE 50 A 54 ANOS";2;8;"ME"
"13/02/2021";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"04/03/2021";"Canoas - R08";"DE 35 A 39 ANOS";2;8;"ME"
"24/05/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"21/02/2021";"Canoas - R08";"DE 40 A 44 ANOS";3;8;"ME"
"29/04/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"14/02/2021";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"15/02/2021";"Canoas - R08";"80 ANOS OU MAIS";1;8;"ME"
"25/02/2021";"Santo Ângelo - R11";"DE 55 A 59 ANOS";1;11;"MI"
"23/02/2021";"Santo Ângelo - R11";"DE 65 A 69 ANOS";1;11;"MI"
"25/06/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"11/06/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"20/02/2021";"Passo Fundo - R17, R18, R19";"DE 35 A 39 ANOS";1;17;"NO"
"21/02/2021";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"28/05/2021";"Uruguaiana - R03";"DE 40 A 44 ANOS";2;3;"CO"
"27/02/2021";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"01/03/2021";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"16/02/2021";"Santa Maria - R01, R02";"DE 30 A 34 ANOS";1;1;"CO"
"23/02/2021";"Santa Maria - R01, R02";"DE 55 A 59 ANOS";1;1;"CO"
"01/03/2021";"Santa Maria - R01, R02";"DE 35 A 39 ANOS";1;1;"CO"
"23/02/2021";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"12/03/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";8;10;"ME"
"27/05/2021";"Uruguaiana - R03";"80 ANOS OU MAIS";2;3;"CO"
"10/06/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"22/03/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"17/03/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"03/03/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";8;10;"ME"
"14/06/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";3;3;"CO"
"28/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";7;10;"ME"
"05/03/2021";"Porto Alegre - R10";"DE 65 A 69 ANOS";8;10;"ME"
"01/03/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";5;10;"ME"
"24/03/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";2;3;"CO"
"23/03/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";2;3;"CO"
"28/03/2021";"Porto Alegre - R10";"DE 60 A 64 ANOS";6;10;"ME"
"18/02/2021";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"17/02/2021";"Porto Alegre - R10";"DE 75 A 79 ANOS";2;10;"ME"
"26/02/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"26/02/2021";"Porto Alegre - R10";"DE 55 A 59 ANOS";7;10;"ME"
"19/02/2021";"Porto Alegre - R10";"DE 25 A 29 ANOS";1;10;"ME"
"25/05/2021";"Uruguaiana - R03";"DE 30 A 34 ANOS";1;3;"CO"
"25/02/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";6;10;"ME"
"04/03/2021";"Porto Alegre - R10";"80 ANOS OU MAIS";7;10;"ME"
"13/02/2021";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"25/02/2021";"Uruguaiana - R03";"DE 35 A 39 ANOS";1;3;"CO"
"28/02/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";1;3;"CO"
"18/03/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";2;3;"CO"
"14/02/2021";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"01/03/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";2;4;"ME"
"03/03/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"14/03/2021";"Uruguaiana - R03";"DE 65 A 69 ANOS";3;3;"CO"
"18/02/2021";"Capão da Canoa - R04, R05";"DE 55 A 59 ANOS";1;4;"ME"
"15/02/2021";"Capão da Canoa - R04, R05";"DE 30 A 34 ANOS";1;4;"ME"
"17/03/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";3;3;"CO"
"25/02/2021";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";2;4;"ME"
"19/02/2021";"Capão da Canoa - R04, R05";"DE 25 A 29 ANOS";1;4;"ME"
"02/05/2021";"Uruguaiana - R03";"DE 10 A 14 ANOS";1;3;"CO"
"03/03/2021";"Capão da Canoa - R04, R05";"DE 50 A 54 ANOS";3;4;"ME"
"26/02/2021";"Capão da Canoa - R04, R05";"DE 65 A 69 ANOS";1;4;"ME"
"06/03/2021";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";1;4;"ME"
"20/02/2021";"Santa Cruz do Sul - R28";"DE 50 A 54 ANOS";1;28;"VA"
"21/02/2021";"Santa Cruz do Sul - R28";"DE 65 A 69 ANOS";1;28;"VA"
"19/02/2021";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"25/02/2021";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"24/02/2021";"Lajeado - R29, R30";"DE 75 A 79 ANOS";1;29;"VA"
"01/03/2021";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"25/02/2021";"Lajeado - R29, R30";"DE 70 A 74 ANOS";2;29;"VA"
"21/02/2021";"Lajeado - R29, R30";"DE 65 A 69 ANOS";1;29;"VA"
"25/02/2021";"Lajeado - R29, R30";"DE 60 A 64 ANOS";2;29;"VA"
"25/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";2;23;"SE"
"17/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";2;23;"SE"
"25/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";2;23;"SE"
"12/04/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";2;3;"CO"
"01/03/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";5;23;"SE"
"26/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";6;23;"SE"
"20/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"27/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";2;23;"SE"
"23/11/2020";"Uruguaiana - R03";"DE 35 A 39 ANOS";1;3;"CO"
"10/04/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";3;3;"CO"
"09/04/2021";"Uruguaiana - R03";"DE 30 A 34 ANOS";1;3;"CO"
"18/04/2021";"Uruguaiana - R03";"DE 60 A 64 ANOS";2;3;"CO"
"23/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";2;23;"SE"
"27/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";5;23;"SE"
"11/02/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"15/11/2020";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"25/02/2021";"Caxias do Sul - R23, R24, R25, R26";"DE 40 A 44 ANOS";2;23;"SE"
"21/02/2021";"Novo Hamburgo - R07";"DE 20 A 24 ANOS";3;7;"ME"
"19/03/2021";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"26/02/2021";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
