"DT_INCLUSAO";"Qualificação_Municípios.Região Covid-19";"Total de Casos";"Cod_Região";"Cod_Macro"
"14/12/2020";"Guaíba - R09";38;9;"ME"
"14/12/2020";"Santa Cruz do Sul - R28";12;28;"VA"
"13/12/2020";"Ijuí - R13";9;13;"MI"
"13/12/2020";"Cruz Alta - R12";3;12;"MI"
"14/12/2020";"Palmeira das Missões - R15, R20";21;15;"NO"
"14/12/2020";"Cachoeira do Sul - R27";13;27;"VA"
"16/12/2020";"Bagé - R22";75;22;"SU"
"14/12/2020";"Uruguaiana - R03";7;3;"CO"
"12/12/2020";"Cachoeira do Sul - R27";27;27;"VA"
"13/12/2020";"Erechim - R16";2;16;"NO"
"13/12/2020";"Taquara - R06";7;6;"ME"
"13/12/2020";"Santa Rosa - R14";4;14;"MI"
"14/12/2020";"Cruz Alta - R12";5;12;"MI"
"13/12/2020";"Santo Ângelo - R11";6;11;"MI"
"15/12/2020";"Passo Fundo - R17, R18, R19";272;17;"NO"
"15/12/2020";"Porto Alegre - R10";946;10;"ME"
"15/12/2020";"Cruz Alta - R12";52;12;"MI"
"15/12/2020";"Caxias do Sul - R23, R24, R25, R26";438;23;"SE"
"15/12/2020";"Novo Hamburgo - R07";198;7;"ME"
"15/12/2020";"Santo Ângelo - R11";70;11;"MI"
"15/12/2020";"Pelotas - R21";276;21;"SU"
"15/12/2020";"Ijuí - R13";46;13;"MI"
"15/12/2020";"Lajeado - R29, R30";66;29;"VA"
"15/12/2020";"Santa Cruz do Sul - R28";111;28;"VA"
"15/12/2020";"Canoas - R08";223;8;"ME"
"15/12/2020";"Uruguaiana - R03";85;3;"CO"
"15/12/2020";"Cachoeira do Sul - R27";27;27;"VA"
"15/12/2020";"Erechim - R16";85;16;"NO"
"15/12/2020";"Santa Maria - R01, R02";111;1;"CO"
"15/12/2020";"Capão da Canoa - R04, R05";52;4;"ME"
"15/12/2020";"Palmeira das Missões - R15, R20";85;15;"NO"
"15/12/2020";"Guaíba - R09";98;9;"ME"
"15/12/2020";"Santa Rosa - R14";59;14;"MI"
"14/12/2020";"Taquara - R06";4;6;"ME"
"15/12/2020";"Taquara - R06";64;6;"ME"
"15/12/2020";"Bagé - R22";18;22;"SU"
"10/12/2020";"Caxias do Sul - R23, R24, R25, R26";516;23;"SE"
"10/12/2020";"Pelotas - R21";275;21;"SU"
"10/12/2020";"Uruguaiana - R03";179;3;"CO"
"10/12/2020";"Passo Fundo - R17, R18, R19";414;17;"NO"
"10/12/2020";"Novo Hamburgo - R07";439;7;"ME"
"10/12/2020";"Palmeira das Missões - R15, R20";198;15;"NO"
"10/12/2020";"Canoas - R08";392;8;"ME"
"10/12/2020";"Taquara - R06";168;6;"ME"
"10/12/2020";"Santa Maria - R01, R02";162;1;"CO"
"10/12/2020";"Porto Alegre - R10";430;10;"ME"
"10/12/2020";"Lajeado - R29, R30";199;29;"VA"
"10/12/2020";"Capão da Canoa - R04, R05";186;4;"ME"
"10/12/2020";"Cachoeira do Sul - R27";72;27;"VA"
"10/12/2020";"Santa Cruz do Sul - R28";140;28;"VA"
"10/12/2020";"Santa Rosa - R14";168;14;"MI"
"10/12/2020";"Erechim - R16";210;16;"NO"
"10/12/2020";"Guaíba - R09";71;9;"ME"
"10/12/2020";"Bagé - R22";32;22;"SU"
"10/12/2020";"Santo Ângelo - R11";131;11;"MI"
"10/12/2020";"Ijuí - R13";76;13;"MI"
"10/12/2020";"Cruz Alta - R12";36;12;"MI"
"11/12/2020";"Caxias do Sul - R23, R24, R25, R26";898;23;"SE"
"11/12/2020";"Santa Maria - R01, R02";361;1;"CO"
"11/12/2020";"Ijuí - R13";42;13;"MI"
"11/12/2020";"Lajeado - R29, R30";239;29;"VA"
"11/12/2020";"Pelotas - R21";443;21;"SU"
"11/12/2020";"Palmeira das Missões - R15, R20";123;15;"NO"
"11/12/2020";"Novo Hamburgo - R07";747;7;"ME"
"11/12/2020";"Santa Cruz do Sul - R28";214;28;"VA"
"11/12/2020";"Canoas - R08";362;8;"ME"
"11/12/2020";"Santa Rosa - R14";120;14;"MI"
"11/12/2020";"Passo Fundo - R17, R18, R19";303;17;"NO"
"11/12/2020";"Erechim - R16";176;16;"NO"
"11/12/2020";"Capão da Canoa - R04, R05";199;4;"ME"
"11/12/2020";"Uruguaiana - R03";175;3;"CO"
"11/12/2020";"Cachoeira do Sul - R27";42;27;"VA"
"11/12/2020";"Porto Alegre - R10";265;10;"ME"
"11/12/2020";"Santo Ângelo - R11";220;11;"MI"
"11/12/2020";"Taquara - R06";126;6;"ME"
"11/12/2020";"Cruz Alta - R12";49;12;"MI"
"11/12/2020";"Guaíba - R09";43;9;"ME"
"11/12/2020";"Bagé - R22";20;22;"SU"
"21/12/2020";"Passo Fundo - R17, R18, R19";75;17;"NO"
"21/12/2020";"Canoas - R08";129;8;"ME"
"21/12/2020";"Pelotas - R21";98;21;"SU"
"21/12/2020";"Santa Rosa - R14";17;14;"MI"
"21/12/2020";"Porto Alegre - R10";726;10;"ME"
"21/12/2020";"Lajeado - R29, R30";126;29;"VA"
"21/12/2020";"Santa Maria - R01, R02";317;1;"CO"
"21/12/2020";"Novo Hamburgo - R07";74;7;"ME"
"21/12/2020";"Caxias do Sul - R23, R24, R25, R26";248;23;"SE"
"21/12/2020";"Bagé - R22";55;22;"SU"
"21/12/2020";"Santo Ângelo - R11";32;11;"MI"
"21/12/2020";"Guaíba - R09";21;9;"ME"
"21/12/2020";"Capão da Canoa - R04, R05";48;4;"ME"
"22/12/2020";"Cachoeira do Sul - R27";138;27;"VA"
"22/12/2020";"Caxias do Sul - R23, R24, R25, R26";955;23;"SE"
"22/12/2020";"Capão da Canoa - R04, R05";286;4;"ME"
"22/12/2020";"Pelotas - R21";359;21;"SU"
"22/12/2020";"Porto Alegre - R10";932;10;"ME"
"22/12/2020";"Santa Cruz do Sul - R28";220;28;"VA"
"22/12/2020";"Novo Hamburgo - R07";700;7;"ME"
"22/12/2020";"Guaíba - R09";148;9;"ME"
"22/12/2020";"Passo Fundo - R17, R18, R19";458;17;"NO"
"22/12/2020";"Santa Maria - R01, R02";256;1;"CO"
"22/12/2020";"Canoas - R08";435;8;"ME"
"22/12/2020";"Ijuí - R13";124;13;"MI"
"22/12/2020";"Lajeado - R29, R30";237;29;"VA"
"22/12/2020";"Erechim - R16";111;16;"NO"
"22/12/2020";"Santa Rosa - R14";106;14;"MI"
"19/12/2020";"Novo Hamburgo - R07";703;7;"ME"
"19/12/2020";"Canoas - R08";428;8;"ME"
"19/12/2020";"Pelotas - R21";321;21;"SU"
"19/12/2020";"Santa Cruz do Sul - R28";94;28;"VA"
"19/12/2020";"Santa Maria - R01, R02";240;1;"CO"
"19/12/2020";"Caxias do Sul - R23, R24, R25, R26";568;23;"SE"
"19/12/2020";"Capão da Canoa - R04, R05";246;4;"ME"
"19/12/2020";"Porto Alegre - R10";792;10;"ME"
"19/12/2020";"Lajeado - R29, R30";222;29;"VA"
"19/12/2020";"Guaíba - R09";113;9;"ME"
"19/12/2020";"Passo Fundo - R17, R18, R19";372;17;"NO"
"19/12/2020";"Palmeira das Missões - R15, R20";161;15;"NO"
"19/12/2020";"Santa Rosa - R14";91;14;"MI"
"19/12/2020";"Cruz Alta - R12";45;12;"MI"
"19/12/2020";"Ijuí - R13";121;13;"MI"
"19/12/2020";"Cachoeira do Sul - R27";41;27;"VA"
"19/12/2020";"Erechim - R16";122;16;"NO"
"19/12/2020";"Uruguaiana - R03";114;3;"CO"
"20/12/2020";"Uruguaiana - R03";132;3;"CO"
"20/12/2020";"Porto Alegre - R10";741;10;"ME"
"20/12/2020";"Pelotas - R21";357;21;"SU"
"20/12/2020";"Cachoeira do Sul - R27";154;27;"VA"
"20/12/2020";"Passo Fundo - R17, R18, R19";283;17;"NO"
"20/12/2020";"Novo Hamburgo - R07";21;7;"ME"
"20/12/2020";"Cruz Alta - R12";73;12;"MI"
"20/12/2020";"Santa Rosa - R14";56;14;"MI"
"20/12/2020";"Caxias do Sul - R23, R24, R25, R26";69;23;"SE"
"20/12/2020";"Erechim - R16";2;16;"NO"
"20/12/2020";"Taquara - R06";9;6;"ME"
"20/12/2020";"Capão da Canoa - R04, R05";34;4;"ME"
"20/12/2020";"Santa Maria - R01, R02";111;1;"CO"
"20/12/2020";"Canoas - R08";19;8;"ME"
"20/12/2020";"Ijuí - R13";18;13;"MI"
"20/12/2020";"Guaíba - R09";8;9;"ME"
"20/12/2020";"Santa Cruz do Sul - R28";2;28;"VA"
"22/12/2020";"Santo Ângelo - R11";136;11;"MI"
"22/12/2020";"Palmeira das Missões - R15, R20";204;15;"NO"
"22/12/2020";"Taquara - R06";121;6;"ME"
"22/12/2020";"Cruz Alta - R12";77;12;"MI"
"22/12/2020";"Bagé - R22";59;22;"SU"
"22/12/2020";"Uruguaiana - R03";146;3;"CO"
"21/12/2020";"Uruguaiana - R03";33;3;"CO"
"21/12/2020";"Ijuí - R13";31;13;"MI"
"21/12/2020";"Palmeira das Missões - R15, R20";11;15;"NO"
"19/12/2020";"Santo Ângelo - R11";81;11;"MI"
"19/12/2020";"Taquara - R06";33;6;"ME"
"20/12/2020";"Bagé - R22";11;22;"SU"
"19/12/2020";"Bagé - R22";18;22;"SU"
"21/12/2020";"Cruz Alta - R12";8;12;"MI"
"20/12/2020";"Santo Ângelo - R11";3;11;"MI"
"21/12/2020";"Cachoeira do Sul - R27";8;27;"VA"
"21/12/2020";"Santa Cruz do Sul - R28";2;28;"VA"
"20/12/2020";"Palmeira das Missões - R15, R20";5;15;"NO"
"21/12/2020";"Erechim - R16";1;16;"NO"
"21/12/2020";"Taquara - R06";4;6;"ME"
"20/12/2020";"Lajeado - R29, R30";1;29;"VA"
"18/12/2020";"Erechim - R16";124;16;"NO"
"17/12/2020";"Santa Rosa - R14";139;14;"MI"
"17/12/2020";"Porto Alegre - R10";1180;10;"ME"
"17/12/2020";"Pelotas - R21";402;21;"SU"
"17/12/2020";"Taquara - R06";120;6;"ME"
"17/12/2020";"Santa Maria - R01, R02";210;1;"CO"
"17/12/2020";"Caxias do Sul - R23, R24, R25, R26";1055;23;"SE"
"17/12/2020";"Uruguaiana - R03";233;3;"CO"
"17/12/2020";"Canoas - R08";315;8;"ME"
"17/12/2020";"Santa Cruz do Sul - R28";139;28;"VA"
"17/12/2020";"Lajeado - R29, R30";253;29;"VA"
"17/12/2020";"Cruz Alta - R12";34;12;"MI"
"17/12/2020";"Guaíba - R09";138;9;"ME"
"17/12/2020";"Palmeira das Missões - R15, R20";206;15;"NO"
"17/12/2020";"Ijuí - R13";80;13;"MI"
"17/12/2020";"Novo Hamburgo - R07";637;7;"ME"
"17/12/2020";"Passo Fundo - R17, R18, R19";418;17;"NO"
"17/12/2020";"Santo Ângelo - R11";136;11;"MI"
"17/12/2020";"Capão da Canoa - R04, R05";250;4;"ME"
"17/12/2020";"Erechim - R16";137;16;"NO"
"17/12/2020";"Cachoeira do Sul - R27";80;27;"VA"
"17/12/2020";"Bagé - R22";22;22;"SU"
"18/12/2020";"Porto Alegre - R10";985;10;"ME"
"18/12/2020";"Passo Fundo - R17, R18, R19";484;17;"NO"
"18/12/2020";"Caxias do Sul - R23, R24, R25, R26";829;23;"SE"
"18/12/2020";"Novo Hamburgo - R07";585;7;"ME"
"18/12/2020";"Pelotas - R21";284;21;"SU"
"18/12/2020";"Uruguaiana - R03";174;3;"CO"
"18/12/2020";"Santo Ângelo - R11";103;11;"MI"
"18/12/2020";"Cruz Alta - R12";60;12;"MI"
"18/12/2020";"Canoas - R08";400;8;"ME"
"18/12/2020";"Santa Rosa - R14";163;14;"MI"
"18/12/2020";"Santa Maria - R01, R02";115;1;"CO"
"18/12/2020";"Capão da Canoa - R04, R05";335;4;"ME"
"18/12/2020";"Cachoeira do Sul - R27";93;27;"VA"
"18/12/2020";"Santa Cruz do Sul - R28";194;28;"VA"
"18/12/2020";"Bagé - R22";76;22;"SU"
"18/12/2020";"Lajeado - R29, R30";212;29;"VA"
"18/12/2020";"Taquara - R06";73;6;"ME"
"18/12/2020";"Palmeira das Missões - R15, R20";221;15;"NO"
"18/12/2020";"Ijuí - R13";98;13;"MI"
"18/12/2020";"Guaíba - R09";105;9;"ME"
"24/12/2020";"Santo Ângelo - R11";223;11;"MI"
"24/12/2020";"Pelotas - R21";384;21;"SU"
"24/12/2020";"Canoas - R08";868;8;"ME"
"24/12/2020";"Novo Hamburgo - R07";1019;7;"ME"
"24/12/2020";"Uruguaiana - R03";342;3;"CO"
"24/12/2020";"Porto Alegre - R10";1801;10;"ME"
"24/12/2020";"Guaíba - R09";217;9;"ME"
"24/12/2020";"Passo Fundo - R17, R18, R19";794;17;"NO"
"24/12/2020";"Santa Cruz do Sul - R28";241;28;"VA"
"24/12/2020";"Capão da Canoa - R04, R05";545;4;"ME"
"25/12/2020";"Santa Maria - R01, R02";165;1;"CO"
"25/12/2020";"Cruz Alta - R12";32;12;"MI"
"25/12/2020";"Capão da Canoa - R04, R05";127;4;"ME"
"25/12/2020";"Passo Fundo - R17, R18, R19";144;17;"NO"
"25/12/2020";"Porto Alegre - R10";506;10;"ME"
"25/12/2020";"Caxias do Sul - R23, R24, R25, R26";232;23;"SE"
"25/12/2020";"Uruguaiana - R03";113;3;"CO"
"25/12/2020";"Santa Rosa - R14";79;14;"MI"
"25/12/2020";"Lajeado - R29, R30";142;29;"VA"
"25/12/2020";"Canoas - R08";94;8;"ME"
"25/12/2020";"Santa Cruz do Sul - R28";51;28;"VA"
"25/12/2020";"Palmeira das Missões - R15, R20";60;15;"NO"
"25/12/2020";"Pelotas - R21";181;21;"SU"
"25/12/2020";"Novo Hamburgo - R07";76;7;"ME"
"25/12/2020";"Ijuí - R13";34;13;"MI"
"25/12/2020";"Santo Ângelo - R11";29;11;"MI"
"25/12/2020";"Bagé - R22";53;22;"SU"
"25/12/2020";"Guaíba - R09";30;9;"ME"
"23/12/2020";"Palmeira das Missões - R15, R20";8;15;"NO"
"23/12/2020";"Porto Alegre - R10";124;10;"ME"
"23/12/2020";"Santa Maria - R01, R02";16;1;"CO"
"23/12/2020";"Canoas - R08";22;8;"ME"
"23/12/2020";"Passo Fundo - R17, R18, R19";30;17;"NO"
"23/12/2020";"Capão da Canoa - R04, R05";12;4;"ME"
"23/12/2020";"Erechim - R16";6;16;"NO"
"23/12/2020";"Guaíba - R09";14;9;"ME"
"23/12/2020";"Caxias do Sul - R23, R24, R25, R26";84;23;"SE"
"23/12/2020";"Novo Hamburgo - R07";18;7;"ME"
"23/12/2020";"Cachoeira do Sul - R27";2;27;"VA"
"23/12/2020";"Santo Ângelo - R11";20;11;"MI"
"23/12/2020";"Lajeado - R29, R30";12;29;"VA"
"23/12/2020";"Pelotas - R21";12;21;"SU"
"23/12/2020";"Bagé - R22";8;22;"SU"
"23/12/2020";"Santa Rosa - R14";6;14;"MI"
"23/12/2020";"Ijuí - R13";12;13;"MI"
"25/12/2020";"Erechim - R16";27;16;"NO"
"24/12/2020";"Caxias do Sul - R23, R24, R25, R26";1281;23;"SE"
"24/12/2020";"Cachoeira do Sul - R27";134;27;"VA"
"24/12/2020";"Taquara - R06";271;6;"ME"
"24/12/2020";"Palmeira das Missões - R15, R20";399;15;"NO"
"24/12/2020";"Santa Rosa - R14";252;14;"MI"
"24/12/2020";"Lajeado - R29, R30";319;29;"VA"
"24/12/2020";"Santa Maria - R01, R02";535;1;"CO"
"24/12/2020";"Erechim - R16";191;16;"NO"
"24/12/2020";"Cruz Alta - R12";101;12;"MI"
"24/12/2020";"Bagé - R22";50;22;"SU"
"24/12/2020";"Ijuí - R13";177;13;"MI"
"25/12/2020";"Cachoeira do Sul - R27";17;27;"VA"
"23/12/2020";"Santa Cruz do Sul - R28";5;28;"VA"
"27/12/2020";"Capão da Canoa - R04, R05";79;4;"ME"
"27/12/2020";"Santa Rosa - R14";209;14;"MI"
"27/12/2020";"Pelotas - R21";51;21;"SU"
"27/12/2020";"Passo Fundo - R17, R18, R19";142;17;"NO"
"27/12/2020";"Novo Hamburgo - R07";3;7;"ME"
"27/12/2020";"Lajeado - R29, R30";3;29;"VA"
"27/12/2020";"Caxias do Sul - R23, R24, R25, R26";131;23;"SE"
"27/12/2020";"Cachoeira do Sul - R27";14;27;"VA"
"27/12/2020";"Uruguaiana - R03";59;3;"CO"
"27/12/2020";"Taquara - R06";22;6;"ME"
"27/12/2020";"Cruz Alta - R12";29;12;"MI"
"27/12/2020";"Santa Maria - R01, R02";22;1;"CO"
"27/12/2020";"Canoas - R08";2;8;"ME"
"23/12/2020";"Uruguaiana - R03";5;3;"CO"
"27/12/2020";"Porto Alegre - R10";11;10;"ME"
"27/12/2020";"Ijuí - R13";2;13;"MI"
"27/12/2020";"Palmeira das Missões - R15, R20";13;15;"NO"
"23/12/2020";"Taquara - R06";3;6;"ME"
"27/12/2020";"Santo Ângelo - R11";4;11;"MI"
"25/12/2020";"Taquara - R06";3;6;"ME"
"27/12/2020";"Guaíba - R09";5;9;"ME"
"27/12/2020";"Erechim - R16";1;16;"NO"
"27/12/2020";"Santa Cruz do Sul - R28";4;28;"VA"
"23/12/2020";"Cruz Alta - R12";1;12;"MI"
"26/12/2020";"Bagé - R22";54;22;"SU"
"26/12/2020";"Porto Alegre - R10";991;10;"ME"
"26/12/2020";"Passo Fundo - R17, R18, R19";145;17;"NO"
"26/12/2020";"Caxias do Sul - R23, R24, R25, R26";214;23;"SE"
"26/12/2020";"Capão da Canoa - R04, R05";101;4;"ME"
"26/12/2020";"Canoas - R08";118;8;"ME"
"26/12/2020";"Pelotas - R21";278;21;"SU"
"26/12/2020";"Cachoeira do Sul - R27";18;27;"VA"
"26/12/2020";"Novo Hamburgo - R07";20;7;"ME"
"26/12/2020";"Ijuí - R13";17;13;"MI"
"29/12/2020";"Novo Hamburgo - R07";649;7;"ME"
"29/12/2020";"Canoas - R08";741;8;"ME"
"29/12/2020";"Passo Fundo - R17, R18, R19";512;17;"NO"
"29/12/2020";"Taquara - R06";225;6;"ME"
"29/12/2020";"Erechim - R16";155;16;"NO"
"29/12/2020";"Santo Ângelo - R11";231;11;"MI"
"29/12/2020";"Santa Cruz do Sul - R28";191;28;"VA"
"29/12/2020";"Pelotas - R21";501;21;"SU"
"29/12/2020";"Ijuí - R13";97;13;"MI"
"29/12/2020";"Santa Maria - R01, R02";174;1;"CO"
"29/12/2020";"Bagé - R22";103;22;"SU"
"29/12/2020";"Santa Rosa - R14";129;14;"MI"
"29/12/2020";"Capão da Canoa - R04, R05";221;4;"ME"
"29/12/2020";"Caxias do Sul - R23, R24, R25, R26";647;23;"SE"
"29/12/2020";"Palmeira das Missões - R15, R20";165;15;"NO"
"29/12/2020";"Cachoeira do Sul - R27";155;27;"VA"
"29/12/2020";"Uruguaiana - R03";208;3;"CO"
"29/12/2020";"Porto Alegre - R10";682;10;"ME"
"29/12/2020";"Guaíba - R09";140;9;"ME"
"29/12/2020";"Lajeado - R29, R30";164;29;"VA"
"29/12/2020";"Cruz Alta - R12";136;12;"MI"
"30/12/2020";"Cachoeira do Sul - R27";91;27;"VA"
"30/12/2020";"Canoas - R08";262;8;"ME"
"30/12/2020";"Caxias do Sul - R23, R24, R25, R26";697;23;"SE"
"30/12/2020";"Novo Hamburgo - R07";566;7;"ME"
"30/12/2020";"Porto Alegre - R10";953;10;"ME"
"30/12/2020";"Santa Rosa - R14";103;14;"MI"
"30/12/2020";"Capão da Canoa - R04, R05";213;4;"ME"
"30/12/2020";"Lajeado - R29, R30";138;29;"VA"
"30/12/2020";"Cruz Alta - R12";98;12;"MI"
"30/12/2020";"Pelotas - R21";520;21;"SU"
"30/12/2020";"Uruguaiana - R03";259;3;"CO"
"30/12/2020";"Erechim - R16";97;16;"NO"
"30/12/2020";"Palmeira das Missões - R15, R20";140;15;"NO"
"30/12/2020";"Santa Cruz do Sul - R28";176;28;"VA"
"30/12/2020";"Santa Maria - R01, R02";288;1;"CO"
"30/12/2020";"Ijuí - R13";125;13;"MI"
"30/12/2020";"Passo Fundo - R17, R18, R19";503;17;"NO"
"28/12/2020";"Caxias do Sul - R23, R24, R25, R26";38;23;"SE"
"28/12/2020";"Porto Alegre - R10";18;10;"ME"
"28/12/2020";"Passo Fundo - R17, R18, R19";125;17;"NO"
"28/12/2020";"Pelotas - R21";78;21;"SU"
"28/12/2020";"Capão da Canoa - R04, R05";16;4;"ME"
"28/12/2020";"Santa Cruz do Sul - R28";12;28;"VA"
"28/12/2020";"Lajeado - R29, R30";45;29;"VA"
"28/12/2020";"Bagé - R22";46;22;"SU"
"28/12/2020";"Cachoeira do Sul - R27";15;27;"VA"
"28/12/2020";"Santa Maria - R01, R02";50;1;"CO"
"28/12/2020";"Ijuí - R13";74;13;"MI"
"28/12/2020";"Uruguaiana - R03";20;3;"CO"
"28/12/2020";"Cruz Alta - R12";9;12;"MI"
"28/12/2020";"Palmeira das Missões - R15, R20";12;15;"NO"
"26/12/2020";"Palmeira das Missões - R15, R20";23;15;"NO"
"26/12/2020";"Santa Maria - R01, R02";11;1;"CO"
"26/12/2020";"Uruguaiana - R03";2;3;"CO"
"30/12/2020";"Guaíba - R09";203;9;"ME"
"30/12/2020";"Santo Ângelo - R11";145;11;"MI"
"28/12/2020";"Novo Hamburgo - R07";36;7;"ME"
"28/12/2020";"Guaíba - R09";9;9;"ME"
"28/12/2020";"Santo Ângelo - R11";2;11;"MI"
"26/12/2020";"Guaíba - R09";28;9;"ME"
"30/12/2020";"Taquara - R06";96;6;"ME"
"26/12/2020";"Santa Rosa - R14";4;14;"MI"
"26/12/2020";"Santo Ângelo - R11";4;11;"MI"
"26/12/2020";"Taquara - R06";4;6;"ME"
"28/12/2020";"Erechim - R16";3;16;"NO"
"28/12/2020";"Santa Rosa - R14";6;14;"MI"
"26/12/2020";"Cruz Alta - R12";6;12;"MI"
"26/12/2020";"Santa Cruz do Sul - R28";7;28;"VA"
"26/12/2020";"Lajeado - R29, R30";8;29;"VA"
"28/12/2020";"Canoas - R08";5;8;"ME"
"28/12/2020";"Taquara - R06";1;6;"ME"
"30/12/2020";"Bagé - R22";39;22;"SU"
"26/12/2020";"Erechim - R16";1;16;"NO"
"06/01/2021";"Porto Alegre - R10";379;10;"ME"
"06/01/2021";"Santa Maria - R01, R02";233;1;"CO"
"06/01/2021";"Caxias do Sul - R23, R24, R25, R26";579;23;"SE"
"06/01/2021";"Pelotas - R21";472;21;"SU"
"06/01/2021";"Canoas - R08";293;8;"ME"
"06/01/2021";"Capão da Canoa - R04, R05";335;4;"ME"
"06/01/2021";"Novo Hamburgo - R07";565;7;"ME"
"06/01/2021";"Guaíba - R09";114;9;"ME"
"06/01/2021";"Ijuí - R13";126;13;"MI"
"06/01/2021";"Santo Ângelo - R11";162;11;"MI"
"06/01/2021";"Uruguaiana - R03";235;3;"CO"
"06/01/2021";"Palmeira das Missões - R15, R20";141;15;"NO"
"06/01/2021";"Bagé - R22";23;22;"SU"
"06/01/2021";"Cruz Alta - R12";80;12;"MI"
"06/01/2021";"Taquara - R06";46;6;"ME"
"06/01/2021";"Lajeado - R29, R30";224;29;"VA"
"06/01/2021";"Erechim - R16";109;16;"NO"
"06/01/2021";"Passo Fundo - R17, R18, R19";387;17;"NO"
"06/01/2021";"Santa Rosa - R14";162;14;"MI"
"06/01/2021";"Santa Cruz do Sul - R28";146;28;"VA"
"07/01/2021";"Porto Alegre - R10";481;10;"ME"
"07/01/2021";"Uruguaiana - R03";223;3;"CO"
"02/01/2021";"Santa Maria - R01, R02";31;1;"CO"
"02/01/2021";"Canoas - R08";51;8;"ME"
"02/01/2021";"Porto Alegre - R10";376;10;"ME"
"02/01/2021";"Caxias do Sul - R23, R24, R25, R26";155;23;"SE"
"02/01/2021";"Pelotas - R21";84;21;"SU"
"02/01/2021";"Palmeira das Missões - R15, R20";12;15;"NO"
"02/01/2021";"Capão da Canoa - R04, R05";17;4;"ME"
"02/01/2021";"Passo Fundo - R17, R18, R19";97;17;"NO"
"02/01/2021";"Novo Hamburgo - R07";10;7;"ME"
"02/01/2021";"Cachoeira do Sul - R27";14;27;"VA"
"02/01/2021";"Santa Rosa - R14";39;14;"MI"
"02/01/2021";"Guaíba - R09";21;9;"ME"
"04/01/2021";"Pelotas - R21";142;21;"SU"
"04/01/2021";"Santa Cruz do Sul - R28";6;28;"VA"
"04/01/2021";"Caxias do Sul - R23, R24, R25, R26";119;23;"SE"
"04/01/2021";"Passo Fundo - R17, R18, R19";204;17;"NO"
"04/01/2021";"Santa Rosa - R14";23;14;"MI"
"04/01/2021";"Erechim - R16";12;16;"NO"
"04/01/2021";"Porto Alegre - R10";122;10;"ME"
"04/01/2021";"Santo Ângelo - R11";6;11;"MI"
"04/01/2021";"Ijuí - R13";26;13;"MI"
"04/01/2021";"Santa Maria - R01, R02";38;1;"CO"
"04/01/2021";"Capão da Canoa - R04, R05";42;4;"ME"
"04/01/2021";"Bagé - R22";24;22;"SU"
"04/01/2021";"Canoas - R08";40;8;"ME"
"04/01/2021";"Novo Hamburgo - R07";33;7;"ME"
"04/01/2021";"Uruguaiana - R03";24;3;"CO"
"04/01/2021";"Cachoeira do Sul - R27";12;27;"VA"
"04/01/2021";"Cruz Alta - R12";14;12;"MI"
"05/01/2021";"Porto Alegre - R10";531;10;"ME"
"05/01/2021";"Santo Ângelo - R11";198;11;"MI"
"05/01/2021";"Santa Maria - R01, R02";168;1;"CO"
"05/01/2021";"Erechim - R16";88;16;"NO"
"05/01/2021";"Caxias do Sul - R23, R24, R25, R26";753;23;"SE"
"05/01/2021";"Pelotas - R21";326;21;"SU"
"05/01/2021";"Cruz Alta - R12";85;12;"MI"
"05/01/2021";"Novo Hamburgo - R07";607;7;"ME"
"05/01/2021";"Palmeira das Missões - R15, R20";167;15;"NO"
"05/01/2021";"Lajeado - R29, R30";239;29;"VA"
"05/01/2021";"Santa Rosa - R14";116;14;"MI"
"05/01/2021";"Passo Fundo - R17, R18, R19";350;17;"NO"
"05/01/2021";"Taquara - R06";186;6;"ME"
"05/01/2021";"Capão da Canoa - R04, R05";178;4;"ME"
"05/01/2021";"Canoas - R08";570;8;"ME"
"05/01/2021";"Cachoeira do Sul - R27";58;27;"VA"
"05/01/2021";"Ijuí - R13";96;13;"MI"
"05/01/2021";"Santa Cruz do Sul - R28";207;28;"VA"
"05/01/2021";"Uruguaiana - R03";156;3;"CO"
"05/01/2021";"Guaíba - R09";97;9;"ME"
"05/01/2021";"Bagé - R22";48;22;"SU"
"03/01/2021";"Porto Alegre - R10";739;10;"ME"
"03/01/2021";"Caxias do Sul - R23, R24, R25, R26";298;23;"SE"
"03/01/2021";"Lajeado - R29, R30";50;29;"VA"
"03/01/2021";"Ijuí - R13";5;13;"MI"
"03/01/2021";"Santa Rosa - R14";25;14;"MI"
"03/01/2021";"Capão da Canoa - R04, R05";57;4;"ME"
"03/01/2021";"Santa Maria - R01, R02";95;1;"CO"
"03/01/2021";"Canoas - R08";80;8;"ME"
"03/01/2021";"Pelotas - R21";77;21;"SU"
"03/01/2021";"Cachoeira do Sul - R27";75;27;"VA"
"03/01/2021";"Santa Cruz do Sul - R28";11;28;"VA"
"03/01/2021";"Passo Fundo - R17, R18, R19";140;17;"NO"
"03/01/2021";"Novo Hamburgo - R07";32;7;"ME"
"03/01/2021";"Bagé - R22";21;22;"SU"
"06/01/2021";"Cachoeira do Sul - R27";70;27;"VA"
"07/01/2021";"Lajeado - R29, R30";265;29;"VA"
"07/01/2021";"Caxias do Sul - R23, R24, R25, R26";513;23;"SE"
"02/01/2021";"Santo Ângelo - R11";3;11;"MI"
"02/01/2021";"Ijuí - R13";13;13;"MI"
"02/01/2021";"Lajeado - R29, R30";31;29;"VA"
"02/01/2021";"Santa Cruz do Sul - R28";1;28;"VA"
